CREATEDDATE,DISTRICT,FACILITYID,LASTUPDATEDDATE,LATITUDE,LONGITUDE,PERMITENTRANCEACCESSIBLE,PERMITENTRANCEDESCRIPTION,PERMITENTRANCEID,PERMITENTRANCENAME,PERMITENTRANCETYPE,TOWN
"2014-05-02 18:32:16","Gunflint District","233396","2018-07-05 05:15:58","48.0847498333","-90.7563798333","No","Method of travel is paddle. Access Magnetic Lake and Granite River from Gunflint Lake. For more information, please call the Gunflint Ranger Station at 218-387-1750.","74","Magnetic Lake (op)","Entry Point","Grand Marais"
"2014-05-02 18:32:16","Gunflint District","233396","2018-07-05 05:15:58","48.0505555556","-90.0572222222","No","Method of travel is paddle.  Access through McFarland Lake with a 2-rod portage.  For more information, please call the Gunflint Ranger Station at 218-387-1750.","75","Pine Lake (op)","Entry Point","Grand Marais"
"2014-05-02 18:32:16","Kawishiwi District","233396","2018-07-05 05:15:58","47.9880555556","-91.4977777778","No","Method of travel is paddle or motor. Motor use OR possession requires an overnight motor permit (25 h.p. maximum).  Access to Basswood for motors or paddlers.  Portage wheels are allowed on Prairie Portage.  Contact the Kawishiwi Ranger Station in Ely at 218-365-7561.","76","Moose Lake (op,om)","Entry Point","Ely"
"2014-05-02 18:32:16","Kawishiwi District","233396","2018-07-05 05:15:58","48.0325","-91.8319444444","No","Method of travel is paddle. Three accesses into Mudro Lake involve portages ranging from 20 to 185 rods. Many trip options with additional portages (Restricted *no camping on Horse Lake for the duration of your trip). For more information, contact the Kawishiwi Ranger Station in Ely at 218-365-7561.","77","Mudro Lake RESTRICTED (op)","Entry Point","Ely"
"2014-05-02 18:32:16","Gunflint District","233396","2018-07-05 05:15:58","48.1472222222","-90.8692972222","No","Method of travel is paddle.  Access is a boat landing at Seagull Lake.  Must camp ALL nights on Seagull (day trips to other lakes are permitted). Large lake with several campsites.  For more information, please call the Gunflint Ranger Station at 218-387-1750.","78","Seagull Lake ONLY (op)","Entry Point","Grand Marais"
"2014-05-02 18:32:16","Gunflint District","233396","2018-07-05 05:15:58","48.0692","-90.8455","No","Method of travel is paddle. Access is a canoe landing at Round Lake with two 85-rod portages to Brant Lake.  For more information, please call the Gunflint Ranger Station at 218-387-1750.","79","Brant Lake (op)","Entry Point","Grand Marais"
"2014-05-02 18:32:16","Gunflint District","233396","2018-07-05 05:15:58","48.1058333333","-90.5655555556","No","Method of travel is paddle.  Access is from Gunflint Lake with a 10-mile paddle and two short portages to South Lake.  For more information, please call the Gunflint Ranger Station at 218-387-1750.","80","South Lake (op)","Entry Point","Grand Marais"
"2014-05-02 18:32:16","Gunflint District","233396","2018-07-05 05:15:58","48.0347","-90.2730972222","No","Method of travel is paddle. Can access Crocodile Lake from Crocodile River or East Bearskin. Must spend all nights on Crocodile Lake.  For more information, please call the Gunflint Ranger Station at 218-387-1750.","81","Crocodile River (op)","Entry Point","Grand Marais"
"2014-05-02 18:32:16","LaCroix District","233396","2018-07-05 05:15:58","48.08469","-92.0917798333","No","Method of travel is hiking. 2 miles to Big Moose Lake. No loop options. If paddling use entry point #8. For more information, please call the LaCroix Ranger District in Cook at 218-666-0020.","82","Big Moose Lake Trail (oh)","Entry Point","Cook"
"2014-05-02 18:32:16","Gunflint District","233396","2018-07-05 05:15:58","48.0445628333","-90.5373858333","No","Method of travel is paddle. Access from Poplar Lake into Meeds Lake with a 220 rod portage. Many options for trips with additional portages. NOTE: For entry at Lizz and Swamp Lakes see Entry Point #47. For more information, please call the Gunflint Ranger Station at 218-387-1750.","83","Meeds Lake (op)","Entry Point","Grand Marais"
"2014-05-02 18:32:16","Gunflint District","233396","2018-07-05 05:15:58","48.0893998333","-90.8242","No","Method of travel is hiking. 46 mile trail that continues to the west side trail head. Rolling terrain through several lakes. Minimal use. For more information, please call the Gunflint Ranger Station at 218-387-1750.","84","Kekekabic Trail (east) (oh)","Entry Point","Grand Marais"
"2014-05-02 18:32:16","Kawishiwi District","233396","2018-07-05 05:15:58","47.9952777778","-91.9588888889","No","Method of travel is paddle. Access is a 90 rod portage to Slim Lake. Portages to three additional lakes. For more information, please contact the Kawishiwi Ranger Station in Ely at 218-365-7561.","85","Slim Lake (op)","Entry Point","Ely"
"2014-05-02 18:32:16","Kawishiwi District","233396","2018-07-05 05:15:58","47.9886111111","-91.4977898333","No","Method of travel is day use motor. 25 h.p. motor limit. Valid on Moose, Newfound, Sucker and Basswood Lakes (except the paddle only portion of Basswood). Commercial portage service available.  For more information, please contact the Kawishiwi Ranger Station in Ely at 218-365-7561.QUETICO PROVINCIAL PARK: Prairie Portage Ranger Station is available for the nearby Quetico entry point lakes of Basswood River (51), Sarah Lake (52), Kahshahpiwi Lake (53), Agnes Lake (61), and Carp Lake (62).  For more details, please visit: https://www.ontarioparks.com/park/quetico/camping","86","Moose-Basswood via Prairie Portage (dm,dc)","Entry Point","Ely"
"2014-05-02 18:32:16","Gunflint District","233396","2018-07-05 05:15:58","48.0356111111","-90.3978055556","No","Method of travel is paddle or motor. 25 h.p. motor limit.  Motors allowed on East Bearskin Lake only.  No motors on Alder or Canoe Lakes.  For more information, please call the Gunflint Ranger Station at 218-387-1750.","87","East Bearskin (op,om)","Entry Point","Grand Marais"
"2014-05-02 18:32:16","Tofte District","233396","2018-07-05 05:15:58","47.92566","-90.6449318333","No","Method of travel is paddle. The access is a boat landing at Brule Lake. Large lake with many campsites. Must camp all nights on Brule Lake (day trips to other lakes are permitted). For more information, please call the Tofte Ranger Station at 218-663-7280.","88","Brule Lake ONLY (op)","Entry Point","Tofte"
"2014-05-02 18:32:16","LaCroix District","233396","2018-07-05 05:15:58","48.122903","-92.10062","No","Method of travel is paddle. Access is a 160-rod portage heading north from the Echo Trail to the Moose River.  For more information, please call the LaCroix Ranger District in Cook at 218-666-0020","89","Moose/Portage River NORTH (op)","Entry Point","Cook"
"2014-05-02 18:32:16","LaCroix District","233396","2018-07-05 05:15:58","48.0722","-92.1313098333","No","Method of travel is paddle. Access is a canoe landing and three portages to enter Big Moose Lake. NOTE. Use EP #16 for Moose River travel NORTH of the Echo Trail. For more information, please call the LaCroix Ranger District in Cook at 218-666-0020.","90","Moose River SOUTH (op)","Entry Point","Cook"
"2014-05-02 18:32:16","Gunflint District","233396","2018-07-05 05:15:58","48.0711968333","-90.381775","No","Method of travel is day use motor. 10 h.p. motor limit. No motors allowed (use or possession) west of Three Mile Island. For more information, please contact the Gunflint Ranger Station in Grand Marais at 218-387-1750.","91","Clearwater Lake (dm)","Entry Point","Grand Marais"
"2014-05-02 18:32:16","Gunflint District","233396","2018-07-05 05:15:58","48.1469444444","-90.8692972222","No","Method of travel is paddle or motor. 10 h.p. motor limit.  No motors (use or possession) west of Three Mile Island.  Large lake with several campsites.  Landing at Seagull lake. For more information, please call the Gunflint Ranger Station at 218-387-1750.","92","Seagull Lake (op,om)","Entry Point","Grand Marais"
"2014-05-02 18:32:16","Kawishiwi District","233396","2018-07-05 05:15:58","48.024","-91.9251","No","Method of travel is paddle. Access is an 80-rod portage to South Hegman. Trip options with additional portages. For more information, please contact the Kawishiwi Ranger Station in Ely at 218-365-7561.","93","South Hegman Lake (op)","Entry Point","Ely"
"2014-05-02 18:32:16","LaCroix District","233396","2018-07-05 05:15:58","48.14133","-92.19007","No","Method of travel is hiking. 25 mile loop. Primitive trail is not well-maintained. For more information, please call the LaCroix Ranger District in Cook at 218-666-0020.","94","Sioux-Hustler Trail (oh)","Entry Point","Cook"
"2014-05-02 18:32:16","LaCroix District","233396","2018-07-05 05:15:58","48.1382558333","-92.1288888889","No","Method of travel is hiking. Winter route to Lamb Lake 2.4miles. For more information, please call the LaCroix Ranger District in Cook at 218-666-0020.","95","Blandin Trail (oh)","Entry Point","Cook"
"2014-05-02 18:32:16","Kawishiwi District","233396","2018-07-05 05:15:58","48.0633333333","-91.9294444444","No","Method of travel is hiking. 12 mile loop trail. For more information, please contact the Kawishiwi Ranger Station in Ely at 218-365-7561.","96","Angleworm Lake Trail (oh)","Entry Point","Ely"
"2014-05-02 18:32:16","","249986","2018-07-05 05:16:24","0","0","No","Designated as walk-up only for use during the summer months.","97","PSN2","Non Zone North",""
"2014-05-02 18:32:16","","249986","2018-07-05 05:16:24","0","0","No","Designated as walk-up only for use during the summer months.","98","PSS15","Non Zone South",""
"2014-05-02 18:32:16","","249986","2018-07-05 05:16:24","0","0","No","Camping zone on the bench above Death Canyon, along the Teton Crest Trail. Hikers must take IGBC approved bear resistant food storage containers in this area. Free loan out of these containers is available at Grand Teton permit stations with a valid backcountry permit.","99","MCZ5","03 Mountain Camping Zones",""
"2014-05-02 18:32:16","","249986","2018-07-05 05:16:24","0","0","No","Three small sites surrounding Bearpaw Lake, just north of Leigh Lake. Boat in is possible for these sites, but you would need to dock your boat on the north end of Leigh Lake and walk in a half mile to the campsites. Most visitors hike in the 3.7 miles from Leigh Lake Trailhead. Each site has a bear box which can accommodate one typically sized cooler. Do not bring more food than can fit in the bear box.  These sites have a fire grates, which allow campfires unless restricted under high fire danger.","100","LL06","02 Leigh Lake",""
"2014-05-02 18:32:16","","249986","2018-07-05 05:16:24","0","0","No","Designated as walk-up only for use during the summer months.","101","PSS11","Non Zone South",""
"2014-05-02 18:32:16","","249986","2018-07-05 05:16:24","0","0","No","For information regarding the walk-in availability for this site, please call the park at: (307)739-3309.This site is currently still available for advanced reservations in May, September & October.This is a boat in only site. It has a bear box which can accommodate one typically sized cooler. Do not bring more food than can fit in the bear box. All Jackson Lake campsites require packing out solid human waste.  This site has a fire grate which allows campfires unless restricted under high fire danger.","102","JL07","01 Jackson Lake",""
"2014-05-02 18:32:16","","249986","2018-07-05 05:16:24","0","0","No","Non-motorized boat in only site. Has a bear box which can accommodate one typically sized cooler. Do not bring more food than can fit in the bear box.","103","LL03","02 Leigh Lake",""
"2014-05-02 18:32:16","","249986","2018-07-05 05:16:24","0","0","No","Group Site towards the western edge of Middle/South Fork Granite Group Site. These group sites have bear boxes for food storage.","104","MGS6","04 Mountain Group Sites",""
"2014-05-02 18:32:16","","249986","2018-07-05 05:16:24","0","0","No","Glacier below north side of Grand Teton in upper part of Glacier Gulch. Bear canisters may be required at ranger discretion.","105","OCS3","09 Other Climbing Sites",""
"2014-05-02 18:32:16","","249986","2018-07-05 05:16:24","0","0","No","Designated as walk-up only for use during the summer months.","106","PSN9","Non Zone North",""
"2014-05-02 18:32:16","","249986","2018-07-05 05:16:24","0","0","No","Group site on east side of Leigh Lake.   Large sandy beach with shallow water for swimming. Non-motorized boat accessible, or two mile hike in. Has two bear boxes which can each accommodate one typically sized cooler. Do not bring more food than can fit in the bear boxes.  This site has a fire grate which allows campfires unless restricted under high fire danger.","107","LL08","02 Leigh Lake",""
