CREDITS,DESCRIPTION,EMBEDCODE,ENTITYID,ENTITYMEDIAID,ENTITYTYPE,HEIGHT,MEDIATYPE,SUBTITLE,TITLE,URL,WIDTH
"","Guests at Pinehurst Resort have 8 golf clubs, 24 tennis courts and much more available.","","231818","1702","Facility","0","Image","","Outdoor Recreation","https://ridb.recreation.gov/images/1702.jpg","0"
"","Pinehurst was site of the 2014 U.S. Open and U.S. Women's Open Championships.","","231818","1703","Facility","0","Image","","National Recreation","https://ridb.recreation.gov/images/1703.jpg","0"
"","The Pinehurst Resort offers over 65,000 square feet of meeting space to house groups from as small as 12 to 1,200.","","231818","1704","Facility","0","Image","","Open for Meetings and Groups ","https://ridb.recreation.gov/images/1704.jpg","0"
"","This Historic Hotel of America is located within a National Historic Landmark that was created in 1895 and includes shopping, dining, and other unique vacation diversions.","","231818","1705","Facility","0","Image","","Steps to History ","https://ridb.recreation.gov/images/1705.jpg","0"
"","The 126 guestrooms and suites of The Rapheal Hotel all feature the style and detail of the 1920's history.","","231821","1706","Facility","0","Image","","Historic Guestrooms","https://ridb.recreation.gov/images/1706.jpg","0"
"","This Historic Hotels of America is a part of Kansas City's Country Club Plaza district and has a storied history dating back to its first use in 1927 as the Villa Serena- an apartment building.","","231821","1707","Facility","0","Image","","Downtown Kansas City","https://ridb.recreation.gov/images/1707.jpg","0"
"","The Rapheal Hotel's location in downtown ensures that guests are able to take advantage of dining, shopping and more.","","231821","1708","Facility","0","Image","","City Activities","https://ridb.recreation.gov/images/1708.jpg","0"
"","This Historic Hotel of America is a staple in downtown Davenport and features 130 guestrooms, some of which boast balconies with views of the Mississippi River.","","231823","1709","Facility","0","Image","","Guestrooms","https://ridb.recreation.gov/images/1709.jpg","0"
"","Guests of the Hotel Blackhawk can access the on-site pool and fitness facility.","","231823","1710","Facility","0","Image","","On-Site Activities","https://ridb.recreation.gov/images/1710.jpg","0"
"","The historic Gold Room is just one of several meeting spaces available, totaling over 10,000 square feet of space.","","231823","1711","Facility","0","Image","","The Gold Room","https://ridb.recreation.gov/images/1711.jpg","0"
"","The Suites and Guestrooms at the Mountain View Grand boast views of the White mountains and the extensive grounds including gardens and the historic golf course.","","231825","1713","Facility","0","Image","","Summit Suite ","https://ridb.recreation.gov/images/1713.jpg","0"
"","After a chance encounter led guests to stay at the site of the original Mountain View House, the original owners, the Dodge family, were inspired by the location and spectacular views to open an inn, now a treasured New Hampshire location.","","231825","1714","Facility","0","Image","","Inspired Location","https://ridb.recreation.gov/images/1714.jpg","0"
"","Guests can explore the White Mountains year round, through hiking, snow shoeing, or even the Mountaineering Club- a special activity just for the younger guests.","","231825","1715","Facility","0","Image","","Explore the White Mountains","https://ridb.recreation.gov/images/1715.jpg","0"
"","Located only steps from the main entrance of the resort, the Mountain View Grand Golf Course has recently been voted one of the best courses in New England by famed Links magazine.","","231825","1716","Facility","0","Image","","The Historic Golf Course ","https://ridb.recreation.gov/images/1716.jpg","0"
"","This library which features images and artifacts from the hotel’s considerable history is named for the former President who often stayed in this very guestroom.","","231825","1717","Facility","0","Image","","Eisenhower Library ","https://ridb.recreation.gov/images/1717.jpg","0"
"","The relaxing environment of this Historic Hotel of America includes an award-winning spa and wellness center, as well as over 400 landscaped acres of grounds.","","231825","1718","Facility","0","Image","","Peaceful Setting ","https://ridb.recreation.gov/images/1718.jpg","0"
"","The El Tovar Hotel houses 78 guestrooms and suites inside Grand Canyon National Park.","","231802","1721","Facility","0","Image","","Historic Lodging","https://ridb.recreation.gov/images/1721.jpg","0"
"","Historic Hotels of America play home to many famous guests: the El Tovar has welcomed Theodore Roosevelt, Albert Einstein, Western author Zane Grey, President Bill Clinton, and others.","","231802","1722","Facility","0","Image","","Home to History ","https://ridb.recreation.gov/images/1722.jpg","0"
"","The El Tovar Hotel is located only 20 feet from the rim of the Canyon.","","231802","1723","Facility","0","Image","","Part of the Experience","https://ridb.recreation.gov/images/1723.jpg","0"
"","The El Tovar Hotel has the unique advantage of being located inside the Grand Canyon National Park, making it the perfect base for your next adventure.","","231802","1724","Facility","0","Image","","Arizona Sunshine","https://ridb.recreation.gov/images/1724.jpg","0"
"","When you tire of the outside, the El Tovar Hotel offers each guest a room with television, telephone and air conditioning.","","231802","1725","Facility","0","Image","","Home away from Home","https://ridb.recreation.gov/images/1725.jpg","0"
"","The 329 guestrooms of the Old Faithful Inn are an extension of the Yellowstone mission: there are no televisions or telephones in any of the accommodations available.","","231827","1726","Facility","0","Image","","Truly Historic Lodging ","https://ridb.recreation.gov/images/1726.jpg","0"
"","This Historic Hotel of America is a national treasure: so much so that the U.S. Secretary of the Interior designated it as a National Historic Landmark on May 28, 1987.","","231827","1727","Facility","0","Image","","Landmark Inn","https://ridb.recreation.gov/images/1727.jpg","0"
"","Many guests use this Historic Hotel of America as a base In order to explore Yellowstone National Park, home to the world's largest collection of geysers, including Old Faithful.","","231827","1728","Facility","0","Image","","Explore the Park ","https://ridb.recreation.gov/images/1728.jpg","0"
"","Boating and fishing are two of the popular actitivies available on Lake Yellowstone, the largest alpine lake above 7,000 feet.","","231827","1729","Facility","0","Image","","Lake Yellowstone ","https://ridb.recreation.gov/images/1729.jpg","0"
"","Staying at the Old Faithful In means the closest proximity to the world's most reliable geographical feature: catch the eruption of the Old Faithful geyser every 91 minutes.","","231827","1730","Facility","0","Image","","The Geyser ","https://ridb.recreation.gov/images/1730.jpg","0"
"","There are activities designed for those who want to tour the Park with history in mind: including Stagecoach adventures for kids and interpretive horseback rides.","","231827","1731","Facility","0","Image","","Tour in Western Style ","https://ridb.recreation.gov/images/1731.jpg","0"
"","This Historic Hotel of America boasts 443 guest rooms and suites.","","231804","1732","Facility","0","Image","","A Premium King Room","https://ridb.recreation.gov/images/1732.jpg","0"
"","With Senator Taggert at the helm, the French Lick Springs Hotel became known as the unofficial home of the Democratic party.  In fact, in 1931 FDR kicked off his run for President at the hotel.","","231804","1733","Facility","0","Image","","An American Tradition","https://ridb.recreation.gov/images/1733.jpg","0"
"","One of the most popular features at this Historic Hotels of America hotel is the 18-hole championship Donald Ross Golf Course.","","231804","1734","Facility","0","Image","","World Class Golf","https://ridb.recreation.gov/images/1734.jpg","0"
"","This prolific Scot architect designed over 400 courses over the length of his 48 year career.","","231804","1735","Facility","0","Image","","Donald Ross Golf Course","https://ridb.recreation.gov/images/1735.jpg","0"
"","French Lick was named for an early French fur trading outpost and nearby salt lick.","","231804","1736","Facility","0","Image","","A Storied Local History","https://ridb.recreation.gov/images/1736.jpg","0"
"","French Lick Springs Hotel is located on nearly 2,600 acres in Hoosier National Forest and is part of the restoration and expansion that has become French Lick Resort Casino.","","231804","1737","Facility","0","Image","","Part of a Larger Story","https://ridb.recreation.gov/images/1737.jpg","0"
"","The Heathman Hotel offers a distinct type of room no matter what your needs. From a deluxe room to The Symphony Suite, each of the 150 guestrooms offers comfort and style.","","234798","1742","Facility","0","Image","","Portland Center Stage Suite","https://ridb.recreation.gov/images/1742.jpg","0"
"","The dining experiences offered at this Historic Hotel of America range from the casual Tea Lounge and Marble Bar to the innovative and internationally known Heathman Restaraunt.","","234798","1743","Facility","0","Image","","World Class Dining","https://ridb.recreation.gov/images/1743.jpg","0"
"","The Heathman Hotel features one of the most exclusive libraries in the country with over 2000 volumes, most signed by the author, and are displayed at the hotel","","234798","1744","Facility","0","Image","","World Famous Library","https://ridb.recreation.gov/images/1744.jpg","0"
"","Through the three buildings that comprise the Napa River Inn there are 66 guestrooms, many of which feature fireplaces or balconies overlooking the scenic river.","","231826","1745","Facility","0","Image","","Historic Accommodations","https://ridb.recreation.gov/images/1745.jpg","0"
"","The Napa River Inn sits along 2.5 river front acres, a lasting vestige from the hotel’s beginning years as a functioning mill and business center.","","231826","1746","Facility","0","Image","","The River ","https://ridb.recreation.gov/images/1746.jpg","0"
"","The 282 guestrooms and suites at The Plaza feature the largest overall square footage per guestroom of any luxury hotel in New York City.","","231819","1749","Facility","0","Image","","Spacious Guestrooms & Suites ","https://ridb.recreation.gov/images/1749.jpg","0"
"","The very first hotel on the famed corner of Fifth Avenue and Central Park South was opened in the late 19th century, The Plaza as we know it opened on October 1, 1907.","","231819","1750","Facility","0","Image","","Storied History ","https://ridb.recreation.gov/images/1750.jpg","0"
